
DATASET A
node_best	edge_best	node_avg	edge_avg
0.79	0.27	0.81041	0.226617
0.84	0.41	0.803614	0.222733
0.83	0.29	0.812583	0.222643
0.85	0.36	0.811011	0.218228
0.81	0.1	0.804244	0.215536
0.78	0.17	0.809259	0.223764
0.82	0.28	0.811091	0.21022
0.81	0.32	0.802162	0.207247
0.78	0.15	0.793193	0.202142
0.82	0.38	0.816737	0.229019
0.84	0.11	0.814705	0.221952
0.83	0.14	0.804294	0.224885
0.81	0.42	0.807968	0.212853
0.83	0.08	0.807227	0.224515
0.83	0.16	0.807618	0.217538
0.77	0.35	0.785465	0.216897
0.84	0.14	0.820651	0.234835
0.85	0.48	0.814725	0.228839
0.84	0.14	0.817718	0.243393
0.84	0.18	0.82026	0.230701
0.85	0.07	0.809069	0.229269
0.83	0.12	0.81031	0.212402
0.8	0.16	0.805996	0.216066
0.85	0.2	0.814284	0.223033
0.85	0.2	0.806657	0.208509
0.81	0.13	0.806557	0.216617
0.81	0.32	0.794494	0.193363
0.79	0.29	0.79014	0.202703
0.8	0.13	0.806937	0.231672
0.8	0.29	0.803724	0.213093
0.81	0.13	0.794054	0.218739
0.84	0.34	0.811702	0.21028
0.8	0.38	0.786817	0.218819
0.83	0.45	0.800781	0.225746
0.81	0.34	0.792302	0.213023
0.84	0.12	0.804314	0.219029
0.82	0.21	0.817668	0.233413
0.79	0.5	0.769359	0.198368
0.79	0.04	0.780961	0.216997
0.79	0.19	0.800931	0.223163
0.81	0.33	0.79958	0.212482
0.83	0.17	0.795826	0.219379
0.8	0.12	0.780831	0.216216
0.84	0.41	0.820861	0.227137
0.84	0.45	0.815886	0.22967
0.81	0.27	0.791201	0.214444
0.85	0.41	0.832482	0.230801
0.87	0.53	0.816066	0.211552
0.8	0.24	0.805986	0.216787
0.84	0.23	0.815085	0.226156
0.8	0.34	0.808418	0.208509
0.79	0.27	0.783383	0.201762
0.86	0.17	0.815526	0.223964
0.81	0.37	0.803744	0.21961
0.81	0.1	0.79017	0.209279
0.81	0.46	0.799439	0.222202
0.8	0.3	0.801111	0.207688
0.79	0.29	0.79011	0.200991
0.87	0.29	0.815425	0.224424
0.81	0.32	0.803183	0.207187
0.83	0.11	0.816907	0.222553
0.81	0.35	0.802833	0.214324
0.78	0.17	0.785656	0.20005
0.8	0.22	0.806466	0.217598
0.8	0.18	0.78987	0.2004
0.86	0.36	0.810701	0.219499
0.87	0.13	0.824915	0.234314
0.83	0.16	0.796957	0.215005
0.85	0.08	0.788138	0.22019
0.82	0.46	0.816086	0.23042
0.8	0.26	0.7997	0.212883
0.79	0.4	0.770581	0.200841
0.81	0.36	0.804234	0.211081
0.83	0.05	0.8004	0.217588
0.78	0.24	0.792132	0.203433
0.81	0.43	0.791762	0.212192
0.82	0.27	0.786937	0.208959
0.8	0.32	0.807087	0.205215
0.91	0.21	0.827227	0.231271
0.76	0.2	0.788629	0.207558
0.83	0.26	0.812903	0.242462
0.81	0.26	0.787978	0.2101
0.85	0.41	0.790811	0.216727
0.88	0.51	0.817477	0.237598
0.79	0.26	0.766817	0.21042
0.84	0.13	0.812853	0.215005
0.8	0.4	0.790691	0.200811
0.82	0.31	0.804775	0.222222
0.8	0.31	0.792973	0.190611
0.83	0.31	0.81029	0.223163
0.78	0.37	0.781532	0.19997
0.83	0.35	0.796206	0.207688
0.8	0.22	0.772152	0.207508
0.8	0.2	0.774424	0.198438
0.77	0.34	0.777548	0.210661
0.85	0.09	0.803954	0.224154
0.79	0.08	0.775886	0.198609
0.79	0.36	0.795105	0.205405
0.83	0.22	0.81966	0.225325
0.8	0.34	0.797658	0.218509
0.82	0.06	0.786807	0.212102
0.81	0.1	0.80032	0.198859
0.82	0.45	0.815365	0.224474
0.81	0.38	0.801161	0.230651
0.85	0.19	0.822462	0.22019
0.78	0.07	0.776426	0.208679
0.8	0.09	0.808048	0.194935
0.82	0.42	0.801552	0.216306
0.84	0.11	0.807578	0.217387
0.78	0.23	0.78951	0.203644
0.86	0.57	0.803924	0.234595
0.81	0.22	0.817327	0.22957
0.83	0.1	0.808559	0.20047
0.81	0.36	0.784274	0.21015
0.84	0.09	0.815155	0.211071
0.85	0.13	0.817538	0.225165
0.83	0.11	0.815255	0.213433
0.8	0.28	0.778068	0.204304
0.83	0.08	0.805596	0.223674
0.85	0.14	0.817097	0.23045
0.85	0.18	0.800661	0.226466
0.79	0.11	0.788869	0.227558
0.82	0.26	0.806146	0.224364
0.82	0.36	0.790631	0.195115
0.79	0.1	0.794324	0.209409
0.82	0.11	0.809299	0.228819
0.88	0.17	0.817978	0.234675
0.81	0.17	0.776306	0.21972
0.82	0.35	0.796937	0.215756
0.81	0.43	0.793854	0.203524
